福岡 文,ふくおか あや,女,1972.11.22,歌手,福岡県
赤城 進,あかぎ すすむ,男,1972.11.28,声優,東京都
荻原 秀樹,おぎはら ひでき,男,1972.11.29,声優,東京都
星河 舞,ほしかわ まい,女,1972.12.04,声優,北海道
宮村 優子,みやむら ゆうこ,女,1972.12.04,声優,兵庫県
田中 早苗,たなか さなえ,女,1972.12.06,タレント,大阪府
加納 直子,かのう なおこ,女,1972.12.10,タレント,愛知県
井戸田 潤,いとだ じゅん,男,1972.12.13,タレント,愛知県
佐々木 恭子,ささき きょうこ,女,1972.12.17,アナウンサー/フジテレビ,兵庫県
市井 由理,いちい ゆり,女,1972.12.20,歌手,東京都
渡辺 由架,わたなべ ゆか,女,1972.12.23,タレント,静岡県
田上 よしえ,たのうえ よしえ,女,1972.12.24,タレント,東京都
鹿島 ひろ美,かしま ひろみ,女,1972.12.25,歌手,栃木県
対馬 盛浩,つしま もりひろ,男,1972.12.27,タレント,東京都
中嶋 ミチヨ,なかじま みちよ,女,1973.01.02,タレント,埼玉県
仲地 さより,なかち さより,女,1973.01.02,タレント,沖縄県
中野 理絵,なかの りえ,女,1973.01.03,タレント,奈良県
若井 おさむ,わかい おさむ,男,1973.01.09,タレント,京都府
田村 英里子,たむら えりこ,女,1973.01.16,歌手 女優,茨城県
宮前 真樹,みやまえ まき,女,1973.01.16,タレント,東京都
木村 郁美,きむら いくみ,女,1973.01.19,アナウンサー/ＴＢＳ,東京都
増子 瑞穂,ましこ みずほ,女,1973.01.20,アナウンサー/フリー,大阪府
佐藤 リナ,さとう りな,女,1973.01.21,タレント,東京都
中村 英子,なかむら えいこ,女,1973.01.22,タレント,岩手県
間宮 久美子,まみや くみこ,女,1973.01.22,タレント,東京都
寺尾 友美,てらお ゆみ,女,1973.01.23,タレント,宮崎県
加藤 紀子,かとう のりこ,女,1973.01.30,タレント,三重県
川田 広樹,かわだ ひろき,男,1973.02.01,タレント,沖縄県
サエキ トモ,さえき とも,女,1973.02.02,声優,大阪府
中嶋 かずあき,なかしま かずあき,男,1973.02.02,タレント,福岡県
安岡 由記子,やすおか ゆきこ,女,1973.02.03,タレント,大阪府
中嶋 美年子,なかじま みねこ,女,1973.02.04,アナウンサー/フリー,神奈川県
川島 得愛,かわしま とくよし,男,1973.02.08,声優,東京都
増田 ゆき,ますだ ゆき,女,1973.02.09,声優,静岡県
寺田 はるひ,てらだ はるひ,女,1973.02.11,声優,東京都
松野 有里巳,まつの ありみ,女,1973.02.13,歌手 女優,東京都
孫 明日香,そん あすか,女,1973.02.14,アナウンサー/フリー,青森県
堀口 綾子,ほりぐち あやこ,女,1973.02.17,タレント,埼玉県
領家 華子,りょうけ はなこ,女,1973.02.19,タレント,滋賀県
しずか,しずか,女,1973.02.26,タレント,大阪府
矢吹 春佳,やぶき はるか,女,1973.02.26,歌手,神奈川県
今野 友加里,こんの ゆかり,女,1973.02.27,歌手,東京都
小谷 未来,こたに みき,女,1973.02.28,歌手,東京都
島崎 和歌子,しまざき わかこ,女,1973.03.02,タレント,高知県
あいざわ かおり,あいざわ かおり,女,1973.03.03,タレント,神奈川県
緒方 かな子,おがた かなこ,女,1973.03.04,タレント,広島県
脇屋 香名子,わきや かなこ,女,1973.03.06,タレント,大阪府
羽田 恵理香,はねだ えりか,女,1973.03.07,タレント,東京都
西尾 えつ子,にしお えつこ,女,1973.03.09,タレント,愛知県
柳 香織,やなぎ かおり,女,1973.03.09,タレント,北海道
時田 成美,ときた なるみ,女,1973.03.12,タレント,東京都
平井 善之,ひらい よしゆき,男,1973.03.12,タレント,大阪府
槙 奈央子,まき なおこ,女,1973.03.17,タレント,東京都
武内 由紀子,たけうち ゆきこ,女,1973.03.19,タレント,大阪府
大石 恵,おおいし めぐみ,女,1973.03.20,タレント,東京都
石井 正則,いしい まさのり,男,1973.03.21,タレント,神奈川県
丹下 桜,たんげ さくら,女,1973.03.24,声優,愛知県
笹沼 晃,ささぬま あきら,男,1973.03.25,声優,東京都
マックン,まっくん,男,1973.03.26,タレント,群馬県
青木 さやか,あおき さやか,女,1973.03.27,タレント,愛知県
小林 彩子,こばやし あやこ,女,1973.03.28,タレント,神奈川県
小谷津 央典,こやつ ひさのり,男,1973.03.31,声優,東京都
ホルスタイン モリ夫,ほるすたいん もりお,女,1973.03.31,タレント,北海道
沢木 涼子,さわき りょうこ,女,1973.04.03,タレント,東京都
瀬能 あづさ,せのう あづさ,女,1973.04.03,歌手 タレント,神奈川県
鼠先輩,ねずみせんぱい,男,1973.04.05,歌手,岡山県
米屋 純,よねや じゅん,女,1973.04.10,歌手,東京都
相生 恵美,あいおい えみ,女,1973.04.11,タレント,大阪府
柿崎 薫,かきざき かおる,女,1973.04.12,タレント,埼玉県
高橋 秀幸,たかはし ひでゆき,男,1973.04.12,歌手,山形県
山崎 ともみ,やまざき ともみ,女,1973.04.15,歌手,岩手県
野島 裕史,のじま ひろふみ,男,1973.04.16,声優,東京都
ボニーピンク,ぼにー ぴんく,女,1973.04.16,歌手,京都府
小林 賢太郎,こばやし けんたろう,男,1973.04.17,タレント,神奈川県
御崎 朱美,みさき あけみ,女,1973.04.19,声優,神奈川県
小西 克幸,こにし かつゆき,男,1973.04.21,声優,和歌山県
川合 千春,かわい ちはる,女,1973.04.22,タレント,北海道
本田 みずほ,ほんだ みずほ,女,1973.04.22,タレント,神奈川県
設楽 統,したら おさむ,男,1973.04.23,タレント,埼玉県
柴山 延子,しばやま のぶこ,女,1973.04.25,アナウンサー/フリー,東京都
宮田 めぐみ,みやた めぐみ,女,1973.04.25,アナウンサー/フリー,神奈川県
小沼 由美,こぬま ゆみ,女,1973.05.02,タレント,東京都
たむら けんじ,たむら けんじ,男,1973.05.04,タレント,大阪府
児玉 多恵子,こだま たえこ,女,1973.05.07,タレント,千葉県
関 ひろみ,せき ひろみ,女,1973.05.07,タレント,兵庫県
大槻 真希,おおつき まき,女,1973.05.11,歌手,福井県
鳥海 浩輔,とりうみ こうすけ,男,1973.05.16,声優,神奈川県
白木 清か,しらき さやか,女,1973.05.17,アナウンサー/フリー,東京都
梨花,りんか,女,1973.05.21,タレント,東京都
NAT\'S,なっつ,女,1973.05.26,歌手,兵庫県
飯塚 悟志,いいづか さとし,男,1973.05.27,タレント,千葉県
金田 朋子,かねだ ともこ,女,1973.05.29,声優,神奈川県
小島 忍,こじま しのぶ,男,1973.05.29,タレント,愛知県
GWINKO,ぎんこ,女,1973.06.04,歌手,沖縄県
平川 大輔,ひらかわ だいすけ,男,1973.06.04,声優,新潟県
アントキの猪木,あんときのいのき,男,1973.06.08,タレント,茨城県
斎賀 みつき,さいが みつき,女,1973.06.12,声優,埼玉県
常世 晶子,とこよ しょうこ,女,1973.06.14,アナウンサー/フリー,栃木県
かかず ゆみ,かかず ゆみ,女,1973.06.18,声優,埼玉県
栗本 法子,くりもと のりこ,女,1973.06.18,アナウンサー/フリー,滋賀県
中澤 裕子,なかざわ ゆうこ,女,1973.06.19,歌手,京都府
お宮の松,おみやのまつ,男,1973.06.24,タレント,福岡県
吉田 敬,よしだ たかし,男,1973.06.27,漫才師 タレント,京都府
木内 あきら,きうち あきら,女,1973.06.29,タレント,京都府
甲賀 瑞穂,こうが みずほ,女,1973.06.30,タレント,東京都
梅原 奈津子,うめはら なつこ,女,1973.07.01,タレント,東京都
小杉 竜一,こすぎ りゅういち,男,1973.07.05,漫才師 タレント,京都府
沢井 夏月,さわい かづき,女,1973.07.08,タレント,東京都
増谷 キートン,ますや きーとん,男,1973.07.11,タレント,東京都
池鍋 了子,いけなべ りょうこ,女,1973.07.14,タレント,大阪府
宇田川 綾子,うだがわ あやこ,女,1973.07.16,タレント,東京都
古坂 和仁,こさか かずひと,男,1973.07.17,タレント,青森県
古市 幸子,ふるいち さちこ,女,1973.07.21,アナウンサー/日本テレビ,岡山県
春野 恵子,はるの けいこ,女,1973.07.22,タレント 浪曲師,東京都
くまだ まさし,くまだ まさし,男,1973.07.26,タレント,東京都
大橋 利恵,おおはし りえ,女,1973.07.31,歌手,東京都
佐藤 千亜紀,さとう ちあき,女,1973.07.31,タレント,埼玉県
友近 由紀子,ともちか ゆきこ,女,1973.08.02,タレント,愛媛県
安住 紳一郎,あずみ しんいちろう,男,1973.08.03,アナウンサー/ＴＢＳ,北海道
野村 忍,のむら しのぶ,女,1973.08.06,タレント,茨城県
大上 邦博,おおうえ くにひろ,男,1973.08.07,タレント,奈良県
能勢 浩,のせ ひろし,男,1973.08.09,タレント,高知県
村島 亮,むらしま りょう,男,1973.08.09,タレント,熊本県
篠原 涼子,しのはら りょうこ,女,1973.08.13,歌手 女優,群馬県
藤村 さおり,ふじむら さおり,女,1973.08.14,アナウンサー/フジテレビ,東京都
吉村 夏枝,よしむら なつえ,女,1973.08.19,タレント,島根県
堂土 貴,どうど たかし,男,1973.08.20,タレント,奈良県
中務 靖久,なかつかさ やすひさ,男,1973.08.22,漫才師 タレント,大阪府
杉山 英司,すぎやま えいじ,男,1973.08.24,タレント,愛知県
加藤 統士,かとう もとし,男,1973.08.27,タレント,高知県
入山 学,いりやま あきら,男,1973.08.29,タレント,千葉県
水森 かおり,みずもり かおり,女,1973.08.31,歌手,東京都
三浦 理恵子,みうら りえこ,女,1973.09.01,歌手 女優,東京都
大田 賢二,おおた けんじ,男,1973.09.04,タレント,三重県
小藪 千豊,こやぶ かずとよ,男,1973.09.11,タレント,大阪府
新山 武司,にいやま たけし,男,1973.09.12,漫才師 タレント,兵庫県
大貫 亜美,おおぬき あみ,女,1973.09.18,歌手,東京都
橘 ひかり,たちばな ひかり,女,1973.09.18,声優,大阪府
石井 聖子,いしい せいこ,女,1973.09.20,歌手,東京都
塔堂 なつ,とうどう なつ,女,1973.09.20,タレント,北海道
普天間 かおり,ふてんま かおり,女,1973.09.23,歌手,沖縄県
神子 雅,かみこ みやび,女,1973.10.01,歌手,東京都
星野 貴代子,ほしの きよこ,女,1973.10.05,タレント,東京都
遠野 舞子,とおの まいこ,女,1973.10.06,タレント,東京都
石田 燿子,いしだ ようこ,女,1973.10.07,歌手,新潟県
夏川 りみ,なつかわ りみ,女,1973.10.09,歌手,沖縄県
小沢 一敬,おざわ かずひろ,男,1973.10.10,タレント,愛知県
阪口 大助,さかぐち だいすけ,男,1973.10.11,声優,新潟県
ドロンズ石本,どろんず いしもと,男,1973.10.11,タレント,広島県
今泉 稔,いまいずみ みのる,男,1973.10.15,タレント,東京都
大滝 裕一,おおたき ゆういち,男,1973.10.19,タレント,東京都
佐藤 愛子,さとう あいこ,女,1973.10.22,歌手,東京都
川村 知砂,かわむら ちさ,女,1973.10.23,タレント,愛知県
はしの えみ,はしの えみ,女,1973.10.23,タレント,鹿児島県
ゴリけん,ごりけん,男,1973.10.24,タレント,熊本県
谷内 智美,たにうち ともみ,女,1973.10.26,タレント,岐阜県
橋浦 多美,はしうら たみ,女,1973.11.03,アナウンサー/フリー,宮城県
黒住 祐子,くろずみ ゆうこ,女,1973.11.05,タレント,東京都
宍戸 留美,ししど るみ,女,1973.11.06,歌手 声優,広島県
南 英子,みなみ えいこ,女,1973.11.08,歌手,滋賀県
マギー審司,まぎー しんじ,男,1973.11.11,マジシャン タレント,宮城県
山田 美穂,やまだ みほ,女,1973.11.11,声優,神奈川県
石倉 力,いしくら ちから,男,1973.11.12,タレント,愛媛県
ビューティーこくぶ,びゅーてぃー こくぶ,男,1973.11.12,タレント,東京都
森永 秀康,もりなが ひでやす,男,1973.11.19,タレント,埼玉県
森 富美,もり ふみ,女,1973.11.21,アナウンサー/日本テレビ,大阪府
Kei-Tee,けいてぃ,女,1973.11.22,タレント,東京都
宮内 美穂,みやうち みほ,女,1973.11.23,タレント,千葉県
岩田 まこ都,いわた まこと,女,1973.11.24,アナウンサー/フリー,千葉県
小野 美香,おの みか,女,1973.11.24,タレント,埼玉県
星野 麻衣子,ほしの まいこ,女,1973.11.24,タレント,千葉県
稲吉 貴子,いなよし たかこ,女,1973.11.25,タレント,佐賀県
高木 礼子,たかぎ れいこ,女,1973.11.26,声優,大阪府
片桐 仁,かたぎり じん,男,1973.11.27,タレント,埼玉県
平岡 恵子,ひらおか けいこ,女,1973.11.29,歌手,広島県
門倉 有希,かどくら ゆき,女,1973.12.01,歌手,福島県
中川 亜紀子,なかがわ あきこ,女,1973.12.01,声優,北海道
長谷川 理恵,はせがわ りえ,女,1973.12.01,タレント,神奈川県
六車 奈々,ろくしゃ なな,女,1973.12.02,タレント,京都府
田村 淳,たむら あつし,男,1973.12.04,タレント,山口県
稲垣 吾郎,いながき ごろう,男,1973.12.08,タレント,東京都
田中 陽子,たなか ようこ,女,1973.12.12,歌手,徳島県
角田 晃広,かくた あきひろ,男,1973.12.13,タレント,東京都
小笠原 秀春,おがさわら ひではる,男,1973.12.17,タレント,東京都
西任 白鵠,にしと あきこ,女,1973.12.17,歌手 ディスクジョッキー,兵庫県
浅越 ゴエ,あさごえ ごえ,男,1973.12.20,タレント,岡山県
鈴木 舞,すずき まい,女,1973.12.20,タレント,千葉県
谷 えりか,たに えりか,女,1973.12.22,タレント,東京都
今井 佐知子,いまい さちこ,女,1973.12.27,歌手,神奈川県
朝比奈 まり,あさひな まり,女,1973.12.28,タレント,東京都
井ノ部 裕子,いのべ ゆうこ,女,1973.12.28,歌手,埼玉県
二瓶 由美,にへい ゆみ,女,1973.12.28,アナウンサー/フリー,福島県
咲浜 小百合,さきはま さゆり,女,1974.01.01,タレント,沖縄県
さとう 珠緒,さとう たまお,女,1974.01.02,タレント,千葉県
伊藤 健太郎,いとう けんたろう,男,1974.01.03,声優,東京都
胡桃沢 ひろこ,くるみざわ ひろこ,女,1974.01.04,タレント,埼玉県
